fid,frac,n_total,mean_act,modal,top_words,bucket,cluster,dist_to_centroid,label
1733,0.2,50,1.354,the,"['factor', 'the', 'to', 'worse', 'discourse', 'hour', 'had', 'to', 'greeted', 'the']",q2,5,0.269657552153878,'others'/comparison-quantifier words + statistics/legal-penalty phrasing
1742,0.4,18,1.197,those,"['those', 'in', '96', 'in', 'in', 'in', 'those', 'those', 'those']",q2,7,0.41243451798807473,noisy grab-bag: culture/politics + statistics
1774,0.4,50,1.41,hoped,"['hoped', 'hoped', 'hoped', 'defaults', 'hoped', 'to', 'hope', 'hoping', 'hope', 'hoping']",q2,2,0.4707029492382379,legal 'holdings'/'Board of Zoning' vocabulary + noisy grab-bag
1796,0.4,25,1.416,station,"['station', 'station', 'crisis', 'academy', 'station', 'academy', 'station', 'games', 'games', 'crisis']",q2,6,0.40413607767552534,"noisy grab-bag, no consistent theme"
1808,0.3,50,1.307,from,"['from', 'from', 'my', 'from', 'my', 'incon', 'he', 'of', 'him', 'name']",q2,0,0.3236345556241061,noisy grab-bag: requirements/spec vocabulary + code snippets
1831,0.1,50,1.408,same,"['same', 'queen', 'apr', 'convicted', 'built', 'been', 'her', 'king', 'him', '->']",q2,2,0.3160135793022809,legal 'holdings'/'Board of Zoning' vocabulary + noisy grab-bag
1839,0.2,50,1.114,brown,"['brown', 'stability', 'colonists', 'palestinians', 'blue', 'paragraph', 'brown', 'green', 'greeks', 'fifties']",q2,8,0.3122628276947565,'on behalf of' legal phrase + biblical/battle narrative mix
1855,0.3,50,1.134,figure,"['200', 'shots', 'parties', 'through', 'companies', 'figure', 'which', 'and', 'figure', 'figure']",q2,6,0.382791056376706,"noisy grab-bag, no consistent theme"
1877,0.4,50,1.135,consider,"['consider', 'consider', 'rotor', 'reach', 'strain', 'thou', 'one', 'things', 'consider', 'consider']",q2,3,0.3397567460601633,"noisy grab-bag, no consistent theme"
1894,0.1,50,1.312,ages,"['ages', 'did', 'so', 'happened', 'remembered', 'a', 'likely', 'dems', 'democratic']",q2,6,0.372121639357266,"noisy grab-bag, no consistent theme"
1895,0.4,50,1.138,of,"['of', 'of', 'neither', 'behind', 'one', '=]', 'boy', 'of', 'of', '={']",q2,2,0.3722385182817426,legal 'holdings'/'Board of Zoning' vocabulary + noisy grab-bag
1923,0.2,50,1.253,database,"['with', 'cohesive', 'it', 'database', 'into', 'integrates', 'equals', 'database', 'on', 'quality']",q2,10,0.3288204156194862,noisy grab-bag: gaming/pop-culture + technical/aviation reporting
1928,0.4,25,1.127,routine,"['routine', 'routine', 'journey', 'journey', 'journey', 'journey', 'routine', 'addiction', 'routine', 'favourite']",q2,10,0.3818316564941054,noisy grab-bag: gaming/pop-culture + technical/aviation reporting
1939,0.2,50,1.355,""":","['been', 'participants', 'technique', 'constructs', 'enhancement', '-', '"":', '"":', 'specifications', 'which']",q2,8,0.35656833579331465,'on behalf of' legal phrase + biblical/battle narrative mix
1947,0.3,50,1.394,brighter,"['most', '`', '`', 'in', 'in', 'nearly', 'brighter', 'brighter', 'ph', 'brighter']",q2,8,0.35724540298846175,'on behalf of' legal phrase + biblical/battle narrative mix
1965,0.1,50,1.348,/>,"['/>', 'one', 'nevertheless', 'everything', '---------', 'meanwhile', '780', 'equivalent', 'pubmed', 'sphere']",q2,6,0.3191137030252799,"noisy grab-bag, no consistent theme"
1971,0.2,50,1.322,only,"['couldn', 'whatever', 'only', 'lo', 'too', 'place', 'their', 'only', '-', 'worse']",q2,6,0.3639204193189659,"noisy grab-bag, no consistent theme"
1975,0.1,50,1.084,is,"['is', 'others', 'such', 'noisy', 'day', 'random', ""'s"", 'request', 'his', 'hasn']",q2,5,0.3130158560559668,'others'/comparison-quantifier words + statistics/legal-penalty phrasing
1999,0.2,12,1.209,102,"['102', '75', '101', '17', '105', '25', '102', '25', '104', '82']",q2,5,0.6232099020552306,'others'/comparison-quantifier words + statistics/legal-penalty phrasing
2014,0.3,50,1.402,and,"['and', 'paragraph', 'largest', 'and', 'he', 'that', 'and', 'russian', 'paragraph', 'interviews']",q2,8,0.34091136415302054,'on behalf of' legal phrase + biblical/battle narrative mix
2025,0.2,50,1.179,writer,"['writer', '/', 'had', ',', 'de', 'writer', 'her', 'own', 'de', 'variable']",q2,10,0.35852888911416736,noisy grab-bag: gaming/pop-culture + technical/aviation reporting
2034,0.3,50,1.213,want,"['want', 'want', 'to', 'wanted', ""'"", 'clauses', 'send', 'from', 'request', 'want']",q2,7,0.3997644388860711,noisy grab-bag: culture/politics + statistics
2074,0.2,50,1.126,named,"['name', 'named', 'people', 'needed', 'killed', 'removed', 'life', 'named', '150', 'blessed']",q2,7,0.34712513551335367,noisy grab-bag: culture/politics + statistics
2080,0.3,50,1.117,take,"['take', 'point', 'plan', 'take', 'know', 'knew', ""'s"", '10', 'take', '1']",q2,2,0.31638290894481425,legal 'holdings'/'Board of Zoning' vocabulary + noisy grab-bag
2088,0.3,50,1.233,wed,"['wed', 'wed', ""''."", 'thu', 'stay', 'waist', 'needs', 'may', 'he', 'wed']",q2,4,0.3470418855476449,'been there done that' idiom + misc whitespace-adjacent prose
2099,0.1,50,1.358,nearer,"['nearer', 'justice', 'jersey', 'legislature', 'served', 'government', 'bengal', 'the']",q2,10,0.348869795035323,noisy grab-bag: gaming/pop-culture + technical/aviation reporting
2104,0.1,44,1.333,mouth,"['mouth', '...', 'lasts', 'his', 'disease']",q2,11,0.3023972329653015,paragraph-break whitespace before organization/citation text (multilingual)
2179,0.2,31,1.262,from,"['from', 'from', 'because', '2013', 'the', 'so', '2013', 'free', 'the', 'augustus']",q2,4,0.34871106843913385,'been there done that' idiom + misc whitespace-adjacent prose
2194,0.4,50,1.423,ensuring,"['terms', 'terms', 'holding', 'terms', 'grounds', 'ensuring', 'ensuring', 'held', 'ensuring', 'ensuring']",q2,5,0.4324752307156415,'others'/comparison-quantifier words + statistics/legal-penalty phrasing
2202,0.1,18,1.14,link,"['link', 'twenty', 'presidential', '1974', 'scholars', 'bear', 'emerald', '.,', 'at', 'the']",q2,11,0.3467414533641762,paragraph-break whitespace before organization/citation text (multilingual)
2212,0.1,50,1.32,how,"['how', 'firm', '),', 'colony', 'average', 'might', 'understanding', 'wouldn', 'hole', 'earth']",q2,7,0.30846536687506365,noisy grab-bag: culture/politics + statistics
2231,0.2,50,1.329,metrics,"['those', 'passed', 'metrics', 'metrics', 'combine', 'combine', 'hold', 'questioned', 'got', '331']",q2,7,0.33647826910221346,noisy grab-bag: culture/politics + statistics
2235,0.1,11,1.133,there,"['there', 'essence', 'that', 'when', 'before', 'arrested', 'major', 'jerry', 'companion']",q2,4,0.2593090867699082,'been there done that' idiom + misc whitespace-adjacent prose
2287,0.2,17,1.202,was,"['was', 'fares', 'diary', 'wasn', 'winds', 'agents', 'was', 'were', ',', 'were']",q2,3,0.3452799298654558,"noisy grab-bag, no consistent theme"
2346,0.3,50,1.08,mon,"['when', 'when', 'mon', ',', '-', 'mon', 'mon', ').', 'so']",q2,11,0.38090909391268785,paragraph-break whitespace before organization/citation text (multilingual)
2369,0.2,50,1.108,yeah,"['âĥ¬', 'â£', 'yeah', 'party', 'phrase', 'worse', 'it', 'yeah', 'defendants', 'liability']",q2,6,0.28808804701228374,"noisy grab-bag, no consistent theme"
2382,0.1,14,1.082,to,"['to', 'miser', 'tips', 'inevitable', 'joint', 'disinformation']",q2,11,0.2840512278612364,paragraph-break whitespace before organization/citation text (multilingual)
2391,0.1,50,1.354,only,"['only', 'rate', 'someone', 'brands', 'thus', 'motives', 'which', 'causes', 'too', 'critical']",q2,0,0.3045911681855624,noisy grab-bag: requirements/spec vocabulary + code snippets
2415,0.2,19,1.15,1998,"['1992', '1998', '1991', 'part', '1991', '*/', '91', 'about', '1998', 'service']",q2,6,0.4400898869832494,"noisy grab-bag, no consistent theme"
2421,0.1,50,1.26,our,"['our', 'package', ':', ').', '&', 'flux', 'tests', 'dont', 'has', 'forces']",q2,0,0.28958969374720434,noisy grab-bag: requirements/spec vocabulary + code snippets
2446,0.1,50,1.276,their,"['their', 'your', 'against', '$$', 'enhancement', 'governed', 'logo', 'computer', 'headline', 'appendix']",q2,6,0.28983588921126857,"noisy grab-bag, no consistent theme"
2465,0.3,50,1.247,';,"[""';"", 'an', '`', 'mph', 'already', ""';"", ""';"", '-', '8', '"");']",q2,5,0.409038216513781,'others'/comparison-quantifier words + statistics/legal-penalty phrasing
2466,0.2,19,1.327,23,"['21', '35', '33', '31', '23', '22', '25', '23', '29', '20']",q2,9,7.753561751667994e-18,"numbered-listicle item markers (21., 35., 33., 31...)"
2472,0.2,50,1.325,an,"['an', 'sorry', 'answers', 'his', 'corresponding', 'era', 'an', 'fist', 'ability', 'hang']",q2,3,0.2958465076381358,"noisy grab-bag, no consistent theme"
2501,0.4,16,1.146,limited,"['limited', 'limited', 'limited', 'amount', 'majority', 'and', 'amount', 'limited', 'majority', 'amount']",q2,10,0.47072421091791555,noisy grab-bag: gaming/pop-culture + technical/aviation reporting
2511,0.1,50,1.071,youtu,"['youtu', 'antiquity', 'worked', 'manager', '=', 'combining', ':']",q2,4,0.28069341455386615,'been there done that' idiom + misc whitespace-adjacent prose
2549,0.2,50,1.158,the,"['orders', 'lit', 'wishes', 'the', 'thanks', 'sized', 'sized', 'smoking', 'looking', 'the']",q2,5,0.3102201683020469,'others'/comparison-quantifier words + statistics/legal-penalty phrasing
2550,0.2,50,1.132,asked,"['verse', 'asked', 'asked', 'sure', '.', 'so', '*', 'clause', 'sure', 'clauses']",q2,7,0.32435562376854143,noisy grab-bag: culture/politics + statistics
2555,0.3,39,1.09,(*,"['(*', '(*', 'country', '(*', 'center', 'college', 'and', 'circle', 'one', 'around']",q2,10,0.38398757572050446,noisy grab-bag: gaming/pop-culture + technical/aviation reporting
2581,0.2,50,1.235,32,"['32', 'delay', 'que', 'tue', '32', 'long', 'tells', 'want', '15', '15']",q2,7,0.3509160927377101,noisy grab-bag: culture/politics + statistics
2595,0.2,50,1.085,to,"['association', 'to', 'should', 'should', '),', 'others', 'have', 'as', 'possible', 'to']",q2,1,0.41833539838979095,"noisy grab-bag, no consistent theme"
2597,0.2,50,1.093,counterparts,"['predecessors', 'genre', 'last', 'counterparts', 'time', 'rather', 'res', 'es', 'kind', 'counterparts']",q2,7,0.32896533850841003,noisy grab-bag: culture/politics + statistics
2608,0.1,50,1.379,gave,"['gave', 'ever', '//', 'very', 'shaped', 'him', 'been', 'heating', 'modified', '$\\']",q2,3,0.2772243890098758,"noisy grab-bag, no consistent theme"
2610,0.2,50,1.097,uint,"['nomination', 'uint', 'durability', 'attend', 'uint', '""""""', 'a', 'the', 'a', 'the']",q2,10,0.32172326632924836,noisy grab-bag: gaming/pop-culture + technical/aviation reporting
2618,0.2,50,1.239,"),","['capita', 'however', 'regardless', 'ecological', '%),', 'transforming', '),', '),', 'whose', 'capable']",q2,10,0.39280752473464847,noisy grab-bag: gaming/pop-culture + technical/aviation reporting
2663,0.2,50,1.424,although,"['want', 'no', 'although', 'although', 'do', 'have', 'for', 'term', 'we', '>[']",q2,10,0.34036249513788247,noisy grab-bag: gaming/pop-culture + technical/aviation reporting
2689,0.4,50,1.129,',"['one', 'as', 'been', ""'"", 'as', ""'"", ""'"", ""'"", 'been']",q2,2,0.3632826277251054,legal 'holdings'/'Board of Zoning' vocabulary + noisy grab-bag
2703,0.1,50,1.211,moment,"['moment', 'instant', 'age', 'the', 'god', 'time', 'entity', 'she', 'applicant', 'â®,']",q2,3,0.3013695861431926,"noisy grab-bag, no consistent theme"
2757,0.3,50,1.195,their,"['age', 'number', 'age', 'their', 'rna', 'amount', 'their', 'act', 'their', 'de']",q2,3,0.30583677919545615,"noisy grab-bag, no consistent theme"
2760,0.1,50,1.116,built,"['built', 'al', '400', 'assistance', 'amp', ').', 'which', 'encourages']",q2,11,0.2397712057871403,paragraph-break whitespace before organization/citation text (multilingual)
2769,0.2,50,1.417,his,"['his', 'his', 'in', 'on', 'a', 'a', 'everyone', 'meet', 'everything', 'when']",q2,2,0.28595290952995045,legal 'holdings'/'Board of Zoning' vocabulary + noisy grab-bag
2817,0.3,50,1.071,something,"['something', 'something', '!=', '?"".', 'maintain', 'next', '().', 'next', '98', 'something']",q2,7,0.40145426279273827,noisy grab-bag: culture/politics + statistics
2824,0.2,31,1.285,films,"['shops', 'projectiles', 'some', 'phones', 'teams', 'films', 'films', 'temples', 'hospitals', 'sons']",q2,6,0.4558164667196308,"noisy grab-bag, no consistent theme"
2829,0.2,50,1.395,4,"['4', '},', 'no', 'no', '5', 'approved', 'have', '4', '73', 'dean']",q2,10,0.38976239653884,noisy grab-bag: gaming/pop-culture + technical/aviation reporting
2836,0.2,50,1.119,in,"['want', 'there', 'advantage', 'in', 'went', 'it', 'in', 'couldn', 'said', 'couldn']",q2,7,0.3407767516559301,noisy grab-bag: culture/politics + statistics
2841,0.2,50,1.228,the,"['user', '|', 'they', 'affects', 'to', 'the', 'inquiries', 'the', 'those', 'sooner']",q2,1,0.26111269247961205,"noisy grab-bag, no consistent theme"
2846,0.4,50,1.296,âł,"['trials', 'âł', 'and', 'regions', 'their', 'âł', 'âł', 'âł', 'they', 'and']",q2,6,0.4204652740940275,"noisy grab-bag, no consistent theme"
2862,0.2,50,1.245,intervals,"['intervals', 'parameters', 'welcome', '());', 'recreation', 'been', 'emerged', 'intervals', 'haz', 'been']",q2,3,0.36290500517476343,"noisy grab-bag, no consistent theme"
2884,0.4,50,1.308,again,"['again', 'thought', 'org', 'again', 'again', 'www', 'again', 'we', 'clover', 'possible']",q2,2,0.35263336838044196,legal 'holdings'/'Board of Zoning' vocabulary + noisy grab-bag
2894,0.2,50,1.199,inhibitors,"['inhibitors', '().', 'âł', 'inhibitors', 'sequence', 'least', 'âł', 'protein', '());', 'particular']",q2,8,0.3726454680430089,'on behalf of' legal phrase + biblical/battle narrative mix
2912,0.3,50,1.23,.,"['d', 'he', 'he', 'd', '.', 'who', '.', '.', 'had', 'u']",q2,4,0.363616094366444,'been there done that' idiom + misc whitespace-adjacent prose
2959,0.2,50,1.224,62,"['minute', 'said', '62', 'manufactures', 'twenty', 'notified', 'worse', 'million', 'solved', '62']",q2,5,0.32117401630252324,'others'/comparison-quantifier words + statistics/legal-penalty phrasing
2974,0.2,50,1.108,amendment,"['sense', 'amendment', 'amendment', 'verdict', 'cents', 'particular', 'seconds', 'ourselves', 'concentration', 'and']",q2,6,0.3185314158781386,"noisy grab-bag, no consistent theme"
2980,0.4,50,1.194,aspect,"['aspect', 'aspect', 'aspect', 'aspects', 'aspects', 'aspect', '765', 'estate', '751', 'at']",q2,6,0.4530389937100411,"noisy grab-bag, no consistent theme"
6,0.4,50,4.089,watched,"['watched', 'watches', 'watch', 'watched', 'watch', 'watching', 'watching', 'watch', 'watched', 'watched']",q3,6,0.4723205434629433,noisy grab-bag: narrative/design-discussion prose
8,0.4,50,3.688,thing,"['thing', 'thing', 'thing', 'being', 'thing', 'things', 'beings', 'beings', 'being', 'being']",q3,8,0.40726199418705994,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
9,0.3,50,4.545,a,"['an', 'take', '-', 'an', 'of', 'a', 'a', 'depth', 'a', 'going']",q3,6,0.38005372742091553,noisy grab-bag: narrative/design-discussion prose
11,0.2,50,1.542,so,"['frequent', 'terms', 'so', 'forever', 'have', 'never', 'need', 'too', 'so', '-']",q3,3,0.3521626937724852,noisy grab-bag: religious/philosophical register + tech instructions
13,0.3,50,5.466,proteoliposomes,"['trypanosomes', 'proteoliposomes', 'proteoliposomes', 'chorion', 'phospholipid', 'proteoliposomes', 'choristoma', 'pharyngotympanic', 'chorion']",q3,1,0.4268854092518628,noisy grab-bag: political/institutional reporting + technical specs
24,0.2,50,1.571,out,"['month', 'case', 'out', 'well', 'hour', 'out', 'cases', 'monthly', 'bulb', '%']",q3,3,0.38307091128679055,noisy grab-bag: religious/philosophical register + tech instructions
40,0.2,50,1.506,paragraph,"['introduction', 'paragraph', 'paragraph', 'attention', 'ii', 'trinity', 'newspapers', 'one', '40', 'livestock']",q3,8,0.39893258206491977,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
53,0.0,50,3.17,,[],q3,2,0.3371258092046214,"entertainment/film-history vocabulary (productions, coaching, sitcom) — noisy"
76,0.3,50,3.256,eur,"['together', 'steel', 'file', 'eur', 'one', 'image', 'results', 'file', 'eur', 'eur']",q3,7,0.34055686340044306,"technical/product-spec vocabulary (version control, product ID, field reference)"
93,0.2,50,4.208,we,"['we', '-', 'he', 'a', 'us', 'a', 'it', 'it', 'you', 'we']",q3,6,0.38515783325978736,noisy grab-bag: narrative/design-discussion prose
139,0.1,50,1.439,my,"['my', 'nothing', 'engine', 'chose', 'procedure', 'own', 'statement', 'any', 'dose', 'somewhere']",q3,8,0.28787231873211777,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
142,0.2,50,1.647,"',","[""',"", ""',"", 'student', 'over', 'their', 'states', '"".', 'than', 'than', ""':""]",q3,4,0.33787291739181946,noisy grab-bag: product-spec/tech-review vocabulary
146,0.4,50,5.592,the,"['the', 'a', 'the', 'winning', 'prize', 'the', 'of', 'prize', 'prize', 'the']",q3,1,0.42993620555661727,noisy grab-bag: political/institutional reporting + technical specs
152,0.3,50,1.473,that,"['my', 'that', 'so', 'that', 'responsibility', 'this', 'that', 'this', 'one', 'this']",q3,3,0.3476925810301327,noisy grab-bag: religious/philosophical register + tech instructions
195,0.3,50,5.177,a,"['take', 'the', 'a', 'of', 'great', 'much', 'a', 'huge', 'enormous', 'a']",q3,3,0.38113545009679534,noisy grab-bag: religious/philosophical register + tech instructions
197,0.4,50,4.285,//,"['cycle', 'completely', 'prompt', '//', 'completely', 'activity', 'little', '//', '//', '//']",q3,7,0.4281856761912036,"technical/product-spec vocabulary (version control, product ID, field reference)"
222,0.3,50,5.161,chances,"['+)', 'between', 'chances', 'reflection', 'input', 'gravity', 'chances', 'between', 'chances', 'chance']",q3,10,0.39298812811997813,'behind-the-scenes' idiom + noisy grab-bag
223,0.3,50,5.072,risk,"['risk', 'across', 'extensive', 'risk', 'risk', 'general', 'potential', 'expansive', 'general', 'across']",q3,7,0.37034376465033064,"technical/product-spec vocabulary (version control, product ID, field reference)"
254,0.4,50,4.96,finally,"['moreover', 'similarly', 'likewise', 'finally', 'likewise', 'moreover', 'moreover', 'finally', 'finally', 'finally']",q3,1,0.5448754735246402,noisy grab-bag: political/institutional reporting + technical specs
265,0.2,50,3.625,anterior,"['anterior', 'secondary', 'minor', 'acute', 'facial', 'until', 'surface', 'anterior', 'relative', 'cerebral']",q3,7,0.40025454580747505,"technical/product-spec vocabulary (version control, product ID, field reference)"
289,0.3,50,1.673,happened,"['happened', 'deed', 'everything', 'happened', 'same', 'happened', 'meant', 'deed', 'next', 'itself']",q3,6,0.4169185188804777,noisy grab-bag: narrative/design-discussion prose
321,0.2,50,1.484,eye,"['eye', 'residential', 'throughout', 'lifestyle', 'lifestyle', 'around', 'eye', '\\\\', 'import', 'dependency']",q3,10,0.34282816529274024,'behind-the-scenes' idiom + noisy grab-bag
379,0.3,50,1.765,\),"['communities', '\\)', '\\)', 'leading', 'properties', 'requiring', 'communities', 'properties', 'past', '\\)']",q3,7,0.44023753196023724,"technical/product-spec vocabulary (version control, product ID, field reference)"
380,0.1,50,1.501,homework,"['homework', 'that', 'craft', 'aesthetic', 'expert', 'dependence', 'shit', 'equation', 'enhancement', 'noun']",q3,7,0.31752965600885236,"technical/product-spec vocabulary (version control, product ID, field reference)"
384,0.1,50,1.44,aim,"['aim', 'object', 'had', 'might', 'into', 'belongs', 'oct', 'objectives', '10', 'sorts']",q3,10,0.31327775742260483,'behind-the-scenes' idiom + noisy grab-bag
397,0.2,50,1.796,scenes,"['since', 'scenes', 'scenes', 'goal', 't', 'tasked', 'hemisphere', 'war', 'had', 'released']",q3,10,0.30975799162874673,'behind-the-scenes' idiom + noisy grab-bag
420,0.4,50,1.615,published,"['latter', '"",', 'published', 'latter', 'published', 'published', 'published', 'latter', '/', 'the']",q3,3,0.4261217559126941,noisy grab-bag: religious/philosophical register + tech instructions
425,0.3,50,5.511,into,"['participating', 'into', 'to', 'participate', 'into', 'join', 'this', 'be', 'include', 'into']",q3,1,0.3799002642800875,noisy grab-bag: political/institutional reporting + technical specs
426,0.4,50,2.208,ny,"['n', 'ny', 'dm', 'ny', 'ny', 'new', 'ny', 'bronx', 'new', 'new']",q3,1,0.44563695353987326,noisy grab-bag: political/institutional reporting + technical specs
427,0.0,50,1.518,,[],q3,2,0.3111545218058658,"entertainment/film-history vocabulary (productions, coaching, sitcom) — noisy"
435,0.4,50,2.39,popular,"['popular', 'commonly', 'commonly', 'thing', 'thing', 'popular', 'things', 'popular', 'respectively', 'popular']",q3,10,0.3394364643124899,'behind-the-scenes' idiom + noisy grab-bag
437,0.3,50,4.297,a,"['the', 'a', 'a', 'it', 'balance', 'an', 'to', 'a', 'parameters', 'to']",q3,6,0.3348970851817341,noisy grab-bag: narrative/design-discussion prose
443,0.3,50,3.999,twentieth,"['1800', '1920', '1890', '1890', 'twentieth', 'nineteenth', 'nineteenth', 'twentieth', 'twentieth', 'nineteenth']",q3,7,0.5744995328733405,"technical/product-spec vocabulary (version control, product ID, field reference)"
450,0.4,50,4.879,essay,"['self', 'sum', 'purpose', 'essay', 'essay', 'essay', 'essay', 'false', 'prompt', 'self']",q3,7,0.34056872388074905,"technical/product-spec vocabulary (version control, product ID, field reference)"
521,0.3,50,1.62,""");","['easier', '"");', 'easier', 'statement', '"");', 'void', 'so', 'maker', '"");', 'loses']",q3,4,0.3324701052462953,noisy grab-bag: product-spec/tech-review vocabulary
536,0.1,50,1.459,goal,"['goal', 'governor', 'league', 'president', 'judge', 'hemisphere', '1', 'also', 'justice', 'workforce']",q3,10,0.33966765130325965,'behind-the-scenes' idiom + noisy grab-bag
539,0.2,50,1.465,which,"['â±', '%', 'which', 'which', 'order', 'qui', 'others', '%)', '\\)', 'ability']",q3,3,0.3527658137867132,noisy grab-bag: religious/philosophical register + tech instructions
561,0.2,50,1.603,a,"['ch', 'something', 'labels', 'a', 'pa', 'a', '-', 'check', 'buds', 'check']",q3,8,0.3989888823613693,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
573,0.2,50,1.581,that,"['that', 'each', 'the', 'their', 'nm', 'that', 'their', 'adobe', 'â£', 'each']",q3,4,0.3568207961446278,noisy grab-bag: product-spec/tech-review vocabulary
579,0.2,47,1.651,],"[']', 'matter', 'worlds', '16', '15', ']', '16', '15', '14', 'til']",q3,3,0.4867957188842468,noisy grab-bag: religious/philosophical register + tech instructions
587,0.3,50,4.413,respect,"['know', 'thing', 'respect', 'respect', 'section', 'knew', 'system', 'respect', 'systems', 'knowledge']",q3,8,0.3450074986531949,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
589,0.0,50,5.482,,[],q3,2,0.3994141927094183,"entertainment/film-history vocabulary (productions, coaching, sitcom) — noisy"
627,0.3,50,4.061,complex,"['subjects', 'assemblies', 'general', 'complex', 'vague', 'complex', 'content', 'content', 'cubic', 'complex']",q3,7,0.38541690471496887,"technical/product-spec vocabulary (version control, product ID, field reference)"
681,0.3,50,1.569,$,"['which', '$', '-', '(-', '$', 'feat', '$', 'the', 'feat', '(-']",q3,1,0.39884868677840646,noisy grab-bag: political/institutional reporting + technical specs
687,0.2,50,1.774,drop,"['top', 'me', 'jelly', 'earlier', 'properly', 'shrunk', 'narrowed', 'handed', 'drop', 'drop']",q3,2,0.4319252197563522,"entertainment/film-history vocabulary (productions, coaching, sitcom) — noisy"
701,0.3,50,5.32,area,"['zones', 'area', 'analysis', 'laid', 'area', 'frame', 'section', 'analysis', 'application', 'area']",q3,7,0.35591529964987806,"technical/product-spec vocabulary (version control, product ID, field reference)"
711,0.4,50,3.139,announced,"['announced', 'announced', 'released', 'release', 'issued', 'announce', 'announced', 'releases', 'announced', 'announces']",q3,1,0.42372021763348294,noisy grab-bag: political/institutional reporting + technical specs
724,0.2,50,1.452,deeds,"['did', 'conditions', 'had', 'improved', 'deeds', 'deeds', 'compromising', 'evils', 'stuff', 'compromising']",q3,8,0.3787899246354471,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
745,0.4,50,3.306,2008,"['thousands', '2008', '2018', 'thousands', 'thousands', '2018', '2008', '2018', '2008', '2008']",q3,1,0.48415772234114923,noisy grab-bag: political/institutional reporting + technical specs
787,0.4,50,5.634,resource,"['studio', 'resource', 'resource', 'asset', 'resource', 'needle', 'asset', 'asset', 'resource', 'alliance']",q3,7,0.40338315172537204,"technical/product-spec vocabulary (version control, product ID, field reference)"
820,0.1,31,1.442,rune,"['rune', 'cann', 'moor', 'winter', 'grand', 'spe', 'la', 'lancie', 'act', 'ana']",q3,2,0.397442154961753,"entertainment/film-history vocabulary (productions, coaching, sitcom) — noisy"
873,0.4,50,2.602,.,"['.', ').', 'there', '.', '.', ',', 'while', 'and', '.', 'and']",q3,4,0.48658720656017185,noisy grab-bag: product-spec/tech-review vocabulary
882,0.4,50,5.534,security,"['safety', 'skill', 'security', 'culture', 'security', 'security', 'memory', 'information', 'security', 'knowledge']",q3,7,0.3123656566733222,"technical/product-spec vocabulary (version control, product ID, field reference)"
884,0.2,50,5.555,kind,"['qualities', 'kind', 'ones', 'thing', 'factors', 'kind', 'factors', 'detail', 'things', 'phenomenon']",q3,8,0.3200901095619615,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
889,0.3,50,1.478,comes,"['lower', 'i', 'comes', 'goes', 'the', 'time', 'the', 'please', 'comes', 'comes']",q3,4,0.3278025087017565,noisy grab-bag: product-spec/tech-review vocabulary
892,0.3,50,1.667,di,"['disappear', 'di', 'di', 'penayangan', 'dapat', 'di']",q3,2,0.45462640191310716,"entertainment/film-history vocabulary (productions, coaching, sitcom) — noisy"
915,0.4,50,1.511,$$,"['\\)', '$$', '$$', '))', 'based', '$$', '$,', '),', 'such', '$$']",q3,4,0.42943630859257353,noisy grab-bag: product-spec/tech-review vocabulary
929,0.4,50,1.576,given,"['world', 'world', 'given', 'said', 'could', 'given', 'hemisphere', 'world', 'given', 'given']",q3,3,0.3772475916245726,noisy grab-bag: religious/philosophical register + tech instructions
965,0.1,50,4.952,parents,"['parents', 'administrator', 'inhabitants', 'program', 'staff', 'assignment', 'recruitment', 'director', 'operators', 'regulator']",q3,7,0.33195850735429583,"technical/product-spec vocabulary (version control, product ID, field reference)"
971,0.4,50,4.892,motion,"['foot', 'foot', 'feet', 'motion', 'feet', 'motion', 'motion', 'feet', 'joint', 'motion']",q3,7,0.3821698030879754,"technical/product-spec vocabulary (version control, product ID, field reference)"
1026,0.3,50,1.462,audience,"['audience', 'audience', 'readers', 'readers', 'sought', 'glory', 'times', 'yourself', 'potential', 'audience']",q3,8,0.32719596769005294,abstract-classification vocabulary (kind/qualities/thing/factors) — philosophy-of-mind register
1065,0.2,50,5.213,-,"['1', '16', '-', 'v', '11', '-', 'edition', '2', 'access', '15']",q3,1,0.33465375435050837,noisy grab-bag: political/institutional reporting + technical specs
1107,0.3,50,4.759,so,"['so', 'so', 'but', '-', 'some', '-', '?', '-', 'so', 'which']",q3,6,0.41745323517233973,noisy grab-bag: narrative/design-discussion prose
1120,0.4,50,4.592,sql,"['storage', 'sql', 'answer', 'answer', 'sql', 'sql', 'sql', 'storage', 'stored', 'storage']",q3,7,0.4122860010597303,"technical/product-spec vocabulary (version control, product ID, field reference)"
1122,0.4,50,5.518,21,"['21', 'turn', '21', 'turn', 'turned', 'turn', '21', '21', 'turns', 'turning']",q3,6,0.49704210169990604,noisy grab-bag: narrative/design-discussion prose
